fetched_at,place_name,AREA_NM,AREA_CD,_key_used,CHARGER_STTS__STAT_NM,CHARGER_STTS__STAT_ID,CHARGER_STTS__STAT_ADDR,CHARGER_STTS__STAT_X,CHARGER_STTS__STAT_Y,CHARGER_STTS__STAT_USETIME,CHARGER_STTS__STAT_PARKPAY,CHARGER_STTS__STAT_LIMITYN,CHARGER_STTS__STAT_LIMITDETAIL,CHARGER_STTS__STAT_KINDDETAIL
2026-06-25T02:45:26.127018+09:00,구로역,구로역,POI020,KEY_1,NC 신구로점,EC110107,서울특별시 구로구 구로중앙로 152,126.88277306,37.501160171,24시간 이용가능,N,N,,백화점
2026-06-25T02:45:26.127018+09:00,군자역,군자역,POI021,KEY_2,서울광진 호텔부티크나인,EV007093,서울특별시 광진구 천호대로 560,127.0801062,37.5564558,24시간 이용가능,Y,N,,숙박시설
2026-06-25T02:45:26.127018+09:00,미아사거리역,미아사거리역,POI026,KEY_2,송중동 공영주차장,BT000093,서울특별시 강북구 월계로7길 36,127.033636,37.611612,24시간 이용가능,Y,N,,관공서
2026-06-25T02:45:26.127018+09:00,신림역,신림역,POI039,KEY_4,서울관악우체국,EC004958,서울특별시 관악구 남부순환로 1643,126.9331367,37.4850143,평일 09:00~18:00,Y,N,,공공기관
2026-06-25T02:45:26.127018+09:00,잠실역,잠실역,POI119,KEY_4,서울시 잠실역공영주차장(급속),EV003440,서울특별시 송파구 올림픽로 지하 265,127.1018579,37.5138593,24시간 이용가능,N,N,,공영주차장
2026-06-25T02:45:26.127018+09:00,충정로역,충정로역,POI052,KEY_1,센트럴플레이스,ALAL0018,서울특별시 중구 서소문로 50,126.967022,37.560949,24시간 이용가능,N,N,,기타
2026-06-25T02:45:26.127018+09:00,혜화역,혜화역,POI054,KEY_3,동성고등학교,CV004507,서울특별시 종로구 대학로 156,127.0037199,37.58404474,외부인 출입불가,N,Y,외부인 출입불가,학교
2026-06-25T03:47:35.160278+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-06-25T03:47:35.160278+09:00,보신각,보신각,POI010,KEY_3,태화빌딩,ME174039,서울특별시 종로구 인사동5길 29,126.9850443,37.5718148,24시간 이용가능,N,N,,사업장(사옥)
2026-06-25T03:47:35.160278+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,암사동유적주차장,CV001968,서울특별시 강동구 올림픽로 875,127.1304705,37.5591854,09:00~18:00,Y,N,,공원주차장
2026-06-25T03:47:35.160278+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,서울강남 코엑스옥상 1,EV004262,서울특별시 강남구 영동대로 513,127.059159,37.5118239,24시간 이용가능,Y,N,외부인 사용불가,사업장(사옥)
2026-06-25T03:47:35.160278+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한남동공영주차장,CV001082,서울특별시 용산구 이태원로 224-19,127.000063,37.535017,24시간 이용가능,N,N,,공영주차장
2026-06-25T03:47:35.160278+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,용산가족공원,EV000663,서울특별시 용산구 서빙고로 185,126.984593,37.5201155,"평일 10:00-17:00/토,휴일 10:00-20:00",N,Y,시설 상황에 따라 이용이 제한될 수 있음,공원
2026-06-25T03:47:35.160278+09:00,보라매공원,보라매공원,POI123,KEY_4,보라매공영주차장 (급),EC110104,서울특별시 동작구 보라매로5길 44,126.9228301,37.4916394,24시간 이용가능,Y,N,,공영주차장
2026-06-25T03:47:35.160278+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,국립대한민국임시정부기념관,CV001154,서울특별시 서대문구 통일로 279-24,126.9547179,37.576179,09:00~18:00,Y,N,,홍보관
2026-06-25T03:47:35.160278+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,방배숲도서관,CV002716,서울특별시 서초구 서초대로 160-7,127.00012,37.488999,개방시간 09:00~18:00/휴관일 비개방,N,N,,도서관
2026-06-25T03:47:35.160278+09:00,어린이대공원,어린이대공원,POI104,KEY_2,어린이대공원 후문주차장,DO000057,서울특별시 광진구 능동로 216,127.086401,37.551359,24시간 이용가능,Y,N,,공원주차장
2026-06-25T03:47:35.160278+09:00,남대문시장,남대문시장,POI115,KEY_2,삼익패션타운,EC004819,서울특별시 중구 남대문시장8길 7,126.9788327,37.5601443,24시간 이용가능,Y,N,,사업장(사옥)
2026-06-25T03:47:35.160278+09:00,노량진,노량진,POI063,KEY_3,수협노량진수산물도매시장주차장,CV004512,서울특별시 동작구 노들로 674,126.9379869,37.514829,24시간 이용가능,Y,N,,마트(쇼핑몰)
2026-06-25T03:47:35.160278+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,현대백화점유플렉스 신촌점,EV001941,서울특별시 서대문구 연세로 13,126.9365584,37.556737,08:00~24:00,N,N,,백화점
2026-06-25T03:47:35.160278+09:00,익선동,익선동,POI116,KEY_1,종로 피카디리플러스(B7F),CGA00035,서울특별시 종로구 돈화문로5가길 1,126.9912303,37.5710275,24시간 이용가능,N,N,,사업장(사옥)
2026-06-25T03:47:35.160278+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,기아 압구정사옥,CV004291,서울특별시 강남구 압구정로 417,127.04289399,37.527551000,24시간 이용가능,N,Y,직원 외 이용불가,사업장(사옥)
2026-06-25T03:47:35.160278+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,이태원2동 공영주차장,BT000149,서울특별시 용산구 회나무로 55,126.9927159,37.54047812,24시간 이용가능,N,N,,공영주차장
2026-06-25T03:47:35.160278+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,서울시 동대문공영주차장(급속),EV003445,서울특별시 중구 마장로 22,127.01211146,37.567265557,24시간 이용가능,N,N,,공영주차장
2026-06-25T03:47:35.160278+09:00,교대역,교대역,POI018,KEY_3,케이타워(서초구),CSCS1049,서울특별시 서초구 서초대로 320,127.016447,37.494166,24시간 이용가능,Y,N,,마트(쇼핑몰)
2026-06-25T03:47:35.160278+09:00,구로역,구로역,POI020,KEY_1,NC 신구로점,EC110107,서울특별시 구로구 구로중앙로 152,126.88277306,37.501160171,24시간 이용가능,N,N,,백화점
2026-06-25T03:47:35.160278+09:00,군자역,군자역,POI021,KEY_2,서울광진 호텔부티크나인,EV007093,서울특별시 광진구 천호대로 560,127.0801062,37.5564558,24시간 이용가능,Y,N,,숙박시설
2026-06-25T03:47:35.160278+09:00,미아사거리역,미아사거리역,POI026,KEY_2,송중동 공영주차장,BT000093,서울특별시 강북구 월계로7길 36,127.033636,37.611612,24시간 이용가능,Y,N,,관공서
2026-06-25T03:47:35.160278+09:00,신림역,신림역,POI039,KEY_4,서울관악우체국,EC004958,서울특별시 관악구 남부순환로 1643,126.9331367,37.4850143,평일 09:00~18:00,Y,N,,공공기관
2026-06-25T03:47:35.160278+09:00,잠실역,잠실역,POI119,KEY_4,서울시 잠실역공영주차장(급속),EV003440,서울특별시 송파구 올림픽로 지하 265,127.1018579,37.5138593,24시간 이용가능,N,N,,공영주차장
2026-06-25T03:47:35.160278+09:00,충정로역,충정로역,POI052,KEY_1,센트럴플레이스,ALAL0018,서울특별시 중구 서소문로 50,126.967022,37.560949,24시간 이용가능,N,N,,기타
2026-06-25T03:47:35.160278+09:00,혜화역,혜화역,POI054,KEY_3,동성고등학교,CV004507,서울특별시 종로구 대학로 156,127.0037199,37.58404474,외부인 출입불가,N,Y,외부인 출입불가,학교
2026-06-25T04:42:12.667565+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-06-25T04:42:12.667565+09:00,보라매공원,보라매공원,POI123,KEY_4,보라매공영주차장 (급),EC110104,서울특별시 동작구 보라매로5길 44,126.9228301,37.4916394,24시간 이용가능,Y,N,,공영주차장
2026-06-25T04:42:12.667565+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,방배숲도서관,CV002716,서울특별시 서초구 서초대로 160-7,127.00012,37.488999,개방시간 09:00~18:00/휴관일 비개방,N,N,,도서관
2026-06-25T04:42:12.667565+09:00,어린이대공원,어린이대공원,POI104,KEY_2,어린이대공원 후문주차장,DO000057,서울특별시 광진구 능동로 216,127.086401,37.551359,24시간 이용가능,Y,N,,공원주차장
2026-06-25T04:42:12.667565+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,이태원2동 공영주차장,BT000149,서울특별시 용산구 회나무로 55,126.9927159,37.54047812,24시간 이용가능,N,N,,공영주차장
2026-06-25T04:42:12.667565+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,서울시 동대문공영주차장(급속),EV003445,서울특별시 중구 마장로 22,127.01211146,37.567265557,24시간 이용가능,N,N,,공영주차장
2026-06-25T04:42:12.667565+09:00,교대역,교대역,POI018,KEY_3,케이타워(서초구),CSCS1049,서울특별시 서초구 서초대로 320,127.016447,37.494166,24시간 이용가능,Y,N,,마트(쇼핑몰)
2026-06-25T04:42:12.667565+09:00,구로역,구로역,POI020,KEY_1,NC 신구로점,EC110107,서울특별시 구로구 구로중앙로 152,126.88277306,37.501160171,24시간 이용가능,N,N,,백화점
2026-06-25T04:42:12.667565+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,서울성북 국민은행 돈암동,EV013885,서울특별시 성북구 동소문로 114,127.01765123,37.593031752,24시간 이용가능,Y,N,,사업장(사옥)
2026-06-25T04:42:12.667565+09:00,신림역,신림역,POI039,KEY_4,서울관악우체국,EC004958,서울특별시 관악구 남부순환로 1643,126.9331367,37.4850143,평일 09:00~18:00,Y,N,,공공기관
2026-06-25T04:42:12.667565+09:00,회기역,회기역,POI056,KEY_1,동대문 효자워너빌,HY001118,서울특별시 동대문구 망우로 67,127.0606101,37.5899008,24시간 이용가능,Y,Y,외부인 사용불가,아파트
